,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
2106496,2106497,65670032,1531,Single wave,Session 10,2013-12-13,211,Player ends scan,Challenge Stack,1H 33M 39S,5619,6.0,,"endscan_x,endscan_y","1437,403",,,,,,,,,,,,,,,,,"(1437, 403)",,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106497,2106498,65670032,1531,Single wave,Session 10,2013-12-13,210,Player begins to scan Scene using Sense,Challenge Stack,1H 33M 40S,5620,6.0,,"startscan_x,startscan_y","1427,481",,,,,,,,,,,,,,,,"(1427, 481)",,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106498,2106499,65670032,1531,Single wave,Session 10,2013-12-13,211,Player ends scan,Challenge Stack,1H 33M 40S,5620,6.0,,"endscan_x,endscan_y","1423,405",,,,,,,,,,,,,,,,,"(1423, 405)",,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106499,2106500,65670032,1531,Single wave,Session 10,2013-12-13,212,Player switches to a Sense,Challenge Stack,1H 33M 40S,5620,6.0,,Sense id (newly selected sense),0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106500,2106501,65670032,1531,Single wave,Session 10,2013-12-13,210,Player begins to scan Scene using Sense,Challenge Stack,1H 33M 41S,5621,6.0,,"startscan_x,startscan_y","1430,400",,,,,,,,,,,,,,,,"(1430, 400)",,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106501,2106502,65670032,1531,Single wave,Session 10,2013-12-13,211,Player ends scan,Challenge Stack,1H 33M 41S,5621,6.0,,"endscan_x,endscan_y","1420,423",,,,,,,,,,,,,,,,,"(1420, 423)",,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106502,2106503,65670032,1531,Single wave,Session 10,2013-12-13,212,Player switches to a Sense,Challenge Stack,1H 33M 41S,5621,6.0,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106503,2106504,65670032,1531,Single wave,Session 10,2013-12-13,213,Player touches Object,Challenge Stack,1H 33M 41S,5621,6.0,When Things Got Serious,"Stack id, Object id, result (Was player able to activate object?)","6,c_teacherEng_G10a1P,true",,,,,,,,,,,c_teacherEng_G10a1P,,,,,,,,True,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106504,2106505,65670032,1531,Single wave,Session 10,2013-12-13,210,Player begins to scan Scene using Sense,Challenge Stack,1H 33M 45S,5625,6.0,,"startscan_x,startscan_y","1005,400",,,,,,,,,,,,,,,,"(1005, 400)",,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106505,2106506,65670032,1531,Single wave,Session 10,2013-12-13,211,Player ends scan,Challenge Stack,1H 33M 45S,5625,6.0,,"endscan_x,endscan_y","1006,395",,,,,,,,,,,,,,,,,"(1006, 395)",,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106506,2106507,65670032,1531,Single wave,Session 10,2013-12-13,213,Player touches Object,Challenge Stack,1H 33M 45S,5625,6.0,When Things Got Serious,"Stack id, Object id, result (Was player able to activate object?)","6,s_dancePoster_G10a1P,true",,,,,,,,,,,s_dancePoster_G10a1P,,,,,,,,True,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106507,2106508,65670032,1531,Single wave,Session 10,2013-12-13,221,Player opens  Change Decision panel,Challenge Stack,1H 33M 47S,5627,6.0,When Things Got Serious,Stack id,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106508,2106509,65670032,1531,Single wave,Session 10,2013-12-13,203,Player completes Stack,Challenge Stack,1H 33M 48S,5628,6.0,When Things Got Serious,Stack id,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106509,2106510,65670032,1531,Single wave,Session 10,2013-12-13,220,Player closes Change Decision panel,Challenge Stack,1H 33M 48S,5628,6.0,When Things Got Serious,Stack id,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106510,2106511,65670032,1531,Single wave,Session 10,2013-12-13,103,Player touches Epilogue button,Lifeline,1H 33M 56S,5636,6.0,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106511,2106512,65670032,1531,Single wave,Session 10,2013-12-13,105,Player confirms entering the Epilogue,Lifeline,1H 33M 58S,5638,6.0,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106512,2106513,65670032,1531,Single wave,Session 10,2013-12-13,703,Player sees Epilogue panel,Epilogue,1H 34M 0S,5640,6.0,,"[item locked/unlocked states], % completion","JSON REDACTED,0.36",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSON REDACTED,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106513,2106514,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 4S,5644,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=322, y=-100, w=1024, h=768,x=436, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=322,y=-100,w=1024,h=768,x=436,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106514,2106515,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 5S,5645,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=744, y=-100, w=1024, h=768,x=751, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=744,y=-100,w=1024,h=768,x=751,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106515,2106516,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 6S,5646,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=1025, y=-100, w=1024, h=768,x=1040, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=1025,y=-100,w=1024,h=768,x=1040,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106516,2106517,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 15S,5655,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=1598, y=-100, w=1024, h=768,x=1584, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=1598,y=-100,w=1024,h=768,x=1584,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106517,2106518,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 17S,5657,6.0,,Epilogue Item id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2106518,2106519,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 17S,5657,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=15, y=-100, w=1024, h=768,x=0, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=15,y=-100,w=1024,h=768,x=0,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106519,2106520,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 17S,5657,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=15, y=-100, w=1024, h=768,x=0, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=15,y=-100,w=1024,h=768,x=0,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106520,2106521,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 21S,5661,6.0,,Epilogue Item id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2106521,2106522,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 21S,5661,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=15, y=-100, w=1024, h=768,x=0, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=15,y=-100,w=1024,h=768,x=0,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106522,2106523,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 25S,5665,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106523,2106524,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 25S,5665,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106524,2106525,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 26S,5666,6.0,,Epilogue Item id,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
2106525,2106526,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 26S,5666,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106526,2106527,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 28S,5668,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106527,2106528,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 29S,5669,6.0,,Epilogue Item id,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2106528,2106529,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 29S,5669,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106529,2106530,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 30S,5670,6.0,,Epilogue Item id,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2106530,2106531,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 30S,5670,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=467, y=-100, w=1024, h=768,x=480, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=467,y=-100,w=1024,h=768,x=480,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106531,2106532,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 34S,5674,6.0,,Epilogue Item id,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2106532,2106533,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 34S,5674,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=883, y=-100, w=1024, h=768,x=1138, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=883,y=-100,w=1024,h=768,x=1138,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106533,2106534,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 34S,5674,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=883, y=-100, w=1024, h=768,x=1138, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=883,y=-100,w=1024,h=768,x=1138,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106534,2106535,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 36S,5676,6.0,,Epilogue Item id,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2106535,2106536,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 36S,5676,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=883, y=-100, w=1024, h=768,x=1138, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=883,y=-100,w=1024,h=768,x=1138,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106536,2106537,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 39S,5679,6.0,,Epilogue Item id,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2106537,2106538,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 39S,5679,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=883, y=-100, w=1024, h=768,x=1138, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=883,y=-100,w=1024,h=768,x=1138,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106538,2106539,65670032,1531,Single wave,Session 10,2013-12-13,704,Player opens up Epilogue Item,Epilogue,1H 34M 43S,5683,6.0,,Epilogue Item id,8,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2106539,2106540,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 43S,5683,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=1474, y=-100, w=1024, h=768,x=1474, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=1474,y=-100,w=1024,h=768,x=1474,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106540,2106541,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 43S,5683,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=1474, y=-100, w=1024, h=768,x=1474, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=1474,y=-100,w=1024,h=768,x=1474,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106541,2106542,65670032,1531,Single wave,Session 10,2013-12-13,706,Player pans epilogue,Epilogue,1H 34M 48S,5688,6.0,,"starting screen pan position_x, starting screen pan position_y, starting screen pan position_w, starting screen pan position_h, ending screen pan position_x, ending screen pan position_y, ending screen pan position_w, ending screen pan position_h","x=1759, y=-100, w=1024, h=768,x=1760, y=-100, w=1024, h=768",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Epilogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x=1759,y=-100,w=1024,h=768,x=1760,y=-100,w=1024,h=768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
