,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1204192,1204193,6506003,2238,Summer 2013,Session 4,2013-07-08,510,Player selects a sentence piece,Refuse Power Minigame,26H 36M 20S,95780,3.0,,"Minigame level id, strategy id, piece id","4,[AvailableRefusalData_logId:7,2A]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6506003.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:7,,2A,,,,,,,,,,,
62041,62042,6427008,3561,"3561 (T,TH) Spring 2013",Session 7,2013-04-23,903,Player hits Done button on NPC fact,People Sense,3H 55M 42S,14142,8.0,,"Minigame level id, NPC id, NPC Fact Data Type","7,[PeopleData_id1,PeopleData_data2Type]",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6427008.log,People,,,,,,,,,,,[PeopleData_id1,PeopleData_data2Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728102,728103,6486009,647,Spring 2013,Session 1,2013-04-23,210,Player begins to scan Scene using Sense,Challenge Stack,52M 0S,3120,0.0,,"startscan_x,startscan_y","567,425",,,,,,,,,,,,,,,,"(567, 425)",,,,,,,,,,,Session_1_eventLog_6486009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706507,1706508,6606004,9691,Single wave,Session 1,2014-02-27,401,Player hits continue arrow after the starter statement,Knowledge Minigame,52M 15S,3135,0.0,,"Minigame level id, Starter Statement id","0,[StatementsData_logId:2]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6606004_session1.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372818,1372819,6546004,5340,Single wave,Session 9,2013-07-25,909,Player chooses response to invitation,People Sense,5H 53M 26S,21206,8.0,,"Minigame level id, invitation id, inviting NPC id, inviting NPC rank id, chosen response","2,[InvitationData_id:7,PeopleData_id:1,RankTypes_id:3,1]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6546004.log,People,,,,,,,,,,,,,,,[InvitationData_id:7,PeopleData_id:1,RankTypes_id:3,1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244694,1244695,6506005,2238,Fall ( Wave 2) 2013,Session 3,2013-11-26,908,Invitation appears,People Sense,2H 30M 32S,9032,4.0,,"Minigame level id, invitation id, inviting NPC id, inviting NPC rank id","2,[InvitationData_id:10,PeopleData_id:0,RankTypes_id:4]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6506005.log,People,,,,,,,,,,,,,,,[InvitationData_id:10,PeopleData_id:0,RankTypes_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183554,183555,6427021,3561,3561 Summer 2013 - Group 2,Session 5,2013-07-24,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,6H 7M 41S,22061,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","3,4,0,-1,,4,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6427021.log,Me Power,3.0,4.0,0.0,-1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514214,514215,6430002,1827,Summer 2013,Session 3,2013-07-12,901,Player selects an NPC,People Sense,2H 36M 8S,9368,2.0,,"Minigame level id, NPC id","2,[PeopleData_id:1]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6430002.log,People,,,,,,,,,,,[PeopleData_id:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806650,1806651,6607002,7167,Spring 2014~ Wave 1,Session 3,2014-02-26,1004,Player selects minigame level,Minigame General,2H 16M 18S,8178,2.0,,Minigame level id,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6607002_session3.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87074,87075,6427012,3561,"3561 (M,W) Spring 2013",Session 2,2013-03-27,212,Player switches to a Sense,Challenge Stack,2H 18M 55S,8335,2.0,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_2_eventLog_6427012.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530209,530210,6430002,1827,Summer 2013,Session 10,2013-07-31,509,Player selects their own attack strategy,Refuse Power Minigame,8H 23M 51S,30231,11.0,,"Minigame level id, strategy id, strategy strength","9,[RefusalData_logId:4,2]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6430002.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[RefusalData_logId:4,2.0,,,,,,,,,,,,
1989690,1989691,6608005,6266,Single wave,Session 1,2014-03-11,212,Player switches to a Sense,Challenge Stack,33M 23S,2003,0.0,,Sense id (newly selected sense),1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Session_1_eventLog_6608005_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182956,182957,6427021,3561,3561 Summer 2013 - Group 2,Session 5,2013-07-24,217,Player exits Stack Animatic,Challenge Stack,5H 52M 9S,21129,2.0,,"Animatic id, animatic time elapsed (in seconds), animatic time left  (in seconds)","Stack_G8a1P,2.3,15",,,,,,,,,,,,,,,,,,,,Stack_G8a1P,2.3,15.0,,,,,Session_5_eventLog_6427021.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716532,1716533,6606004,9691,Single wave,Session 7,2014-03-27,211,Player ends scan,Challenge Stack,7H 36M 17S,27377,6.0,,"endscan_x,endscan_y","540,189",,,,,,,,,,,,,,,,,"(540, 189)",,,,,,,,,,Session_7_eventLog_6606004.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582545,1582546,6566007,4829,Spring 2014 Wave 2,Session 1,2014-04-03,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,41M 17S,2477,0.0,,"Minigame level id, Priority type, card id","0,4,OpportunityCardData_id:31",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6566007.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OpportunityCardData_id:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647127,647128,6486004,647,Spring 2013,Session 1,2013-04-22,1000,Player hits replay on results panel,Minigame General,26M 43S,1603,0.0,,Minigame level id,0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6486004.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284373,1284374,6506007,2238,Fall ( Wave 2) 2013,Sessions 5 _ 6,2014-01-07,415,Player selects answer in It's On!,Knowledge Minigame,338H 49M 21S,1219761,10.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","2,[StatementsData_logId:0,DuelResponsesData_logId:0,DuelResponsesData_witty_player_response]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Sessions_5___6_eventLog_6506007.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,,,DuelResponsesData_logId:0,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885662,1885663,6607006,7167,Spring 2014~ Wave 1,Session 12,2014-04-10,902,Player selects an NPC fact,People Sense,10H 26M 19S,37579,10.0,,"Minigame level id, NPC id, NPC Fact Data Type","2,[PeopleData_id:5,PeopleData_data2Type]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_12_eventLog_6607006_session_12.log,People,,,,,,,,,,,[PeopleData_id:5,PeopleData_data2Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318379,1318380,6506010,2238,Spring 2014 Wave 2,Session 8,2014-04-23,407,Player selects a fact card in the library view,Knowledge Minigame,6H 25M 43S,23143,6.0,,"Minigame level id, Starter Statement id, fact card id","3,[StatementsData_logId:4,FactCardData_id:22]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6506010_session_8.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217476,1217477,6506003,2238,Summer 2013,Session 12,2013-07-23,509,Player selects their own attack strategy,Refuse Power Minigame,34H 17M 59S,123479,11.0,,"Minigame level id, strategy id, strategy strength","8,[RefusalData_logId:2,2]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_12_eventLog_6506003.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[RefusalData_logId:2,2.0,,,,,,,,,,,,
1802256,1802257,6607001,7167,Spring 2014~ Wave 1,Session 8,2014-04-03,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,841H 57M 36S,3031056,10.0,,"Minigame level id, Priority type, card id","8,3,OpportunityCardData_id:19",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6607001_session_8.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818587,1818588,6607002,7167,Spring 2014~ Wave 1,Session 9,2014-04-02,416,Player hits continue arrow their character says their chosen It's On answer,Knowledge Minigame,7H 9M 51S,25791,10.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","4,[StatementsData_logId:3,DuelResponsesData_logId:0]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6607002.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3,,,,,DuelResponsesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920953,1920954,6607011,7167,Spring 2014~ Wave 1,Session 4,2014-02-27,504,Player starts an audio clip in Prepare phase,Refuse Power Minigame,2H 30M 31S,9031,1.0,,"Minigame level id, Influence id","0,[InfluenceData_logId:6]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6607011_session4.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[InfluenceData_logId:6],,,,,,,,,,,,,,,,,,,,,,,
745324,745325,6486010,647,Spring 2013,Session 5,2013-05-14,816,Player picks card,Priority Sense,27H 25M 42S,98742,5.0,,"Minigame level id, Priority type, card id","2,5,OpportunityCardData_id:34",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486010.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,5.0,OpportunityCardData_id:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983648,1983649,6608004,6266,Single wave,Session 5,2014-03-25,904,Player starts drag on NPC,People Sense,4H 24M 9S,15849,8.0,,"Minigame level id, NPC id","1,[PeopleData_id:4]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6608004.log,People,,,,,,,,,,,[PeopleData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031854,2031855,6626002,3205,Spring 2014 Wave 2,Session 8,2014-06-05,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,5H 59M 32S,21572,4.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","2,2,0,-1,,2,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6626002.log,Me Power,2.0,2.0,0.0,-1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507836,1507837,6566001,4829,Fall 2013,Session 7,2013-10-24,1003,Player enters Level Select menu,Minigame General,4H 41M 35S,16895,4.0,,Minigame id,1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6566001.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821713,1821714,6607002,7167,Spring 2014~ Wave 1,Session 10,2014-04-03,415,Player selects answer in It's On!,Knowledge Minigame,8H 23M 47S,30227,11.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","8,[StatementsData_logId:4,DuelResponsesData_logId:10,DuelResponsesData_witty_player_response]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6607002_session_10.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,,,DuelResponsesData_logId:10,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744511,744512,6486010,647,Spring 2013,Session 5,2013-05-14,903,Player hits Done button on NPC fact,People Sense,27H 4M 52S,97492,8.0,,"Minigame level id, NPC id, NPC Fact Data Type","8,[PeopleData_id6,PeopleData_data2Type]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486010.log,People,,,,,,,,,,,[PeopleData_id6,PeopleData_data2Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317559,1317560,6506010,2238,Spring 2014 Wave 2,Session 7,2014-04-21,415,Player selects answer in It's On!,Knowledge Minigame,6H 13M 51S,22431,6.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","8,[StatementsData_logId:1,DuelResponsesData_logId:0,DuelResponsesData_ok_player_response]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6506010.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:1,,,,,DuelResponsesData_logId:0,DuelResponsesData_ok_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639059,1639060,6567003,1531,Single wave,Session 2,2013-10-18,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,16M 32S,992,0.0,,"Minigame level id, Priority type, card id","0,0,OpportunityCardData_id:0",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6567005.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,0.0,OpportunityCardData_id:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171095,1171096,6506001,2238,Summer 2013,Session 5,2013-07-10,210,Player begins to scan Scene using Sense,Challenge Stack,4H 22M 26S,15746,1.0,,"startscan_x,startscan_y","1931,561",,,,,,,,,,,,,,,,"(1931, 561)",,,,,,,,,,,Session_5_eventLog_6506001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223777,1223778,6506004,2238,Summer 2013,Session 4,2013-07-09,407,Player selects a fact card in the library view,Knowledge Minigame,3H 11M 25S,11485,2.0,,"Minigame level id, Starter Statement id, fact card id","2,[StatementsData_logId:4,FactCardData_id:22]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6506004.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115809,115810,6427015,3561,"3561 (M,W) Spring 2013",Session 2,2013-04-08,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,1H 37M 19S,5839,2.0,,"Minigame level id, Priority type, card id","1,3,OpportunityCardData_id:20",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6427015.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847085,1847086,6607005,7167,Spring 2014~ Wave 1,Session 2,2014-02-12,210,Player begins to scan Scene using Sense,Challenge Stack,1H 23M 56S,5036,1.0,,"startscan_x,startscan_y","1920,406",,,,,,,,,,,,,,,,"(1920, 406)",,,,,,,,,,,Session_2_eventLog_6607005_session2.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382083,382084,6427038,3561,3561 5112 Fall 2013,Session 3,2013-10-30,407,Player selects a fact card in the library view,Knowledge Minigame,2H 45M 39S,9939,0.0,,"Minigame level id, Starter Statement id, fact card id","0,[StatementsData_logId:0,FactCardData_id:3]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6427038.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,FactCardData_id:3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968961,968962,6486027,647,Spring (Wave 1) 2014 Class 1,Session 12,2014-04-04,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,197H 48M 4S,712084,10.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","9,[StatementsData_logId:0,DuelResponsesData_logId:0]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_12_eventLog_6486027.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,,,DuelResponsesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735985,1735986,6606006,9691,Single wave,Session 1,2014-02-27,902,Player selects an NPC fact,People Sense,11M 42S,702,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:0,PeopleData_data1Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6606006_session1.log,People,,,,,,,,,,,[PeopleData_id:0,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339059,339060,6427034,3561,3561 0647 Fall 2013,Session 4 _ 5,2013-11-14,207,Player panned Scene,Challenge Stack,3H 35M 30S,12930,2.0,My Friend's Birthday Party,"Stack id, starting scene left, ending scene left","2,-222,-387",,,,,,,,,,,,,,-222.0,-387.0,,,,,,,,,,,,Session_4___5_eventLog_6427034.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214576,1214577,6506003,2238,Summer 2013,Session 10,2013-07-19,413,Player hits continue arrow after opponent's It's On! statement,Knowledge Minigame,32H 39M 6S,117546,10.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","9,[StatementsData_logId:1,DuelResponsesData_logId:4]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6506003.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:1,,,,,DuelResponsesData_logId:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312816,312817,6427031,3561,3561 YES! Program Fall 2013,Session 5,2013-12-02,210,Player begins to scan Scene using Sense,Challenge Stack,51H 30M 4S,185404,3.0,,"startscan_x,startscan_y","766,429",,,,,,,,,,,,,,,,"(766, 429)",,,,,,,,,,,Session_5_eventLog_6427031.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145077,1145078,6486041,647,Spring 2014 Wave 3,Session 6,2014-06-06,810,Player hits continue button after spin,Priority Sense,5H 13M 8S,18788,10.0,,"Minigame level id, Opportunity Card ID, Gaining Priority Type, Amount Gained, Losing Priority Type, Amount Lost","9,[OpportunityCardData_id:25,PriorityData_type:4,10,PriorityData_type:2,20]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_6_eventLog_6486041.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,PriorityData_type:4,10.0,PriorityData_type:2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917058,917059,6486023,647,Spring (Wave 1) 2014 Class 1,Session 10,2014-03-28,407,Player selects a fact card in the library view,Knowledge Minigame,487H 0M 36S,1753236,11.0,,"Minigame level id, Starter Statement id, fact card id","1,[StatementsData_logId:4,FactCardData_id:23]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6486023.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:23],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674784,1674785,6567004,1531,Single wave,Session 4,2013-10-28,210,Player begins to scan Scene using Sense,Challenge Stack,70H 48M 44S,254924,5.0,,"startscan_x,startscan_y","1104,326",,,,,,,,,,,,,,,,"(1104, 326)",,,,,,,,,,,Session_4_eventLog_6567004.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361673,361674,6427036,3561,3561 0647 Fall 2013,Session 6 _ 7,2013-11-19,1003,Player enters Level Select menu,Minigame General,6H 1M 17S,21677,5.0,,Minigame id,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,Session_6___7_eventLog_6427036.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751260,751261,6486011,647,Spring 2013,Session 5,2013-05-21,401,Player hits continue arrow after the starter statement,Knowledge Minigame,26H 45M 38S,96338,2.0,,"Minigame level id, Starter Statement id","1,[StatementsData_logId:0]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6486011.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992266,1992267,6608005,6266,Single wave,Session 2,2014-03-13,407,Player selects a fact card in the library view,Knowledge Minigame,2H 7M 53S,7673,2.0,,"Minigame level id, Starter Statement id, fact card id","1,[StatementsData_logId:2,FactCardData_id:26]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6608005_session2.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:2,,,FactCardData_id:26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
